Source,Target,Weight,Type
train___cat.10563.jpg,cat,1.0,provided
train___cat.10564.jpg,cat,1.0,provided
train___cat.10565.jpg,cat,1.0,provided
train___cat.10566.jpg,cat,1.0,provided
train___cat.10567.jpg,cat,1.0,provided
train___cat.10568.jpg,cat,1.0,provided
train___cat.10569.jpg,cat,1.0,provided
train___cat.1057.jpg,cat,1.0,provided
train___cat.10570.jpg,cat,1.0,provided
train___cat.10571.jpg,cat,1.0,provided
train___cat.10572.jpg,cat,1.0,provided
train___cat.10573.jpg,cat,1.0,provided
train___cat.10574.jpg,cat,1.0,provided
train___cat.10575.jpg,cat,1.0,provided
train___cat.10576.jpg,cat,1.0,provided
train___cat.10577.jpg,cat,1.0,provided
train___cat.10578.jpg,cat,1.0,provided
train___cat.10579.jpg,cat,1.0,provided
train___cat.1058.jpg,cat,1.0,provided
train___cat.10580.jpg,cat,1.0,provided
train___cat.10581.jpg,cat,1.0,provided
train___cat.10582.jpg,cat,1.0,provided
train___cat.10583.jpg,cat,1.0,provided
train___cat.10584.jpg,cat,1.0,provided
train___cat.10585.jpg,cat,1.0,provided
train___cat.10586.jpg,cat,1.0,provided
train___cat.10587.jpg,cat,1.0,provided
train___cat.10588.jpg,cat,1.0,provided
train___cat.10589.jpg,cat,1.0,provided
train___cat.1059.jpg,cat,1.0,provided
train___cat.10590.jpg,cat,1.0,provided
train___cat.10591.jpg,cat,1.0,provided
train___cat.10592.jpg,cat,1.0,provided
train___cat.10593.jpg,cat,1.0,provided
train___cat.10594.jpg,cat,1.0,provided
train___cat.10595.jpg,cat,1.0,provided
train___cat.10596.jpg,cat,1.0,provided
train___cat.10597.jpg,cat,1.0,provided
train___cat.10598.jpg,cat,1.0,provided
train___cat.10599.jpg,cat,1.0,provided
train___cat.106.jpg,cat,1.0,provided
train___cat.1060.jpg,cat,1.0,provided
train___cat.10600.jpg,cat,1.0,provided
train___cat.10601.jpg,cat,1.0,provided
train___cat.10602.jpg,cat,1.0,provided
train___cat.10603.jpg,cat,1.0,provided
train___cat.10604.jpg,cat,1.0,provided
train___cat.10605.jpg,cat,1.0,provided
train___cat.10606.jpg,cat,1.0,provided
train___cat.10607.jpg,cat,1.0,provided
train___cat.10608.jpg,cat,1.0,provided
train___cat.10609.jpg,cat,1.0,provided
train___cat.1061.jpg,cat,1.0,provided
train___cat.10610.jpg,cat,1.0,provided
train___cat.10611.jpg,cat,1.0,provided
train___cat.10612.jpg,cat,1.0,provided
train___cat.10613.jpg,cat,1.0,provided
train___cat.10614.jpg,cat,1.0,provided
train___cat.10615.jpg,cat,1.0,provided
train___cat.10616.jpg,cat,1.0,provided
train___cat.10617.jpg,cat,1.0,provided
train___cat.10618.jpg,cat,1.0,provided
train___cat.10619.jpg,cat,1.0,provided
train___cat.1062.jpg,cat,1.0,provided
train___cat.10620.jpg,cat,1.0,provided
train___cat.10621.jpg,cat,1.0,provided
train___cat.10622.jpg,cat,1.0,provided
train___cat.10623.jpg,cat,1.0,provided
train___cat.10624.jpg,cat,1.0,provided
train___cat.10625.jpg,cat,1.0,provided
train___cat.10626.jpg,cat,1.0,provided
train___cat.10627.jpg,cat,1.0,provided
train___cat.10628.jpg,cat,1.0,provided
train___cat.10629.jpg,cat,1.0,provided
train___cat.1063.jpg,cat,1.0,provided
train___cat.10630.jpg,cat,1.0,provided
train___cat.10631.jpg,cat,1.0,provided
train___cat.10632.jpg,cat,1.0,provided
train___cat.10633.jpg,cat,1.0,provided
train___cat.10634.jpg,cat,1.0,provided
train___cat.10635.jpg,cat,1.0,provided
train___cat.10636.jpg,cat,1.0,provided
train___cat.10637.jpg,cat,1.0,provided
train___cat.10638.jpg,cat,1.0,provided
train___cat.10639.jpg,cat,1.0,provided
train___cat.1064.jpg,cat,1.0,provided
train___cat.10640.jpg,cat,1.0,provided
train___cat.10641.jpg,cat,1.0,provided
train___cat.10642.jpg,cat,1.0,provided
train___cat.10643.jpg,cat,1.0,provided
train___cat.10644.jpg,cat,1.0,provided
train___cat.10645.jpg,cat,1.0,provided
train___cat.10646.jpg,cat,1.0,provided
train___cat.10647.jpg,cat,1.0,provided
train___cat.10648.jpg,cat,1.0,provided
train___cat.10649.jpg,cat,1.0,provided
train___cat.1065.jpg,cat,1.0,provided
train___cat.10650.jpg,cat,1.0,provided
train___cat.10651.jpg,cat,1.0,provided
train___cat.10652.jpg,cat,1.0,provided
train___cat.10653.jpg,cat,1.0,provided
train___cat.10654.jpg,cat,1.0,provided
train___cat.10655.jpg,cat,1.0,provided
train___cat.10656.jpg,cat,1.0,provided
train___cat.10657.jpg,cat,1.0,provided
train___cat.10658.jpg,cat,1.0,provided
train___cat.10659.jpg,cat,1.0,provided
train___cat.1066.jpg,cat,1.0,provided
train___cat.10660.jpg,cat,1.0,provided
train___cat.10661.jpg,cat,1.0,provided
train___cat.10662.jpg,cat,1.0,provided
train___cat.10663.jpg,cat,1.0,provided
train___cat.10664.jpg,cat,1.0,provided
train___cat.10665.jpg,cat,1.0,provided
train___cat.10666.jpg,cat,1.0,provided
train___cat.10667.jpg,cat,1.0,provided
train___cat.10668.jpg,cat,1.0,provided
train___cat.10669.jpg,cat,1.0,provided
train___cat.1067.jpg,cat,1.0,provided
train___cat.10670.jpg,cat,1.0,provided
train___cat.10671.jpg,cat,1.0,provided
train___cat.10672.jpg,cat,1.0,provided
train___cat.10673.jpg,cat,1.0,provided
train___cat.10674.jpg,cat,1.0,provided
train___cat.10675.jpg,cat,1.0,provided
train___cat.10676.jpg,cat,1.0,provided
train___cat.10677.jpg,cat,1.0,provided
train___cat.10678.jpg,cat,1.0,provided
train___cat.10679.jpg,cat,1.0,provided
train___cat.1068.jpg,cat,1.0,provided
train___cat.10680.jpg,cat,1.0,provided
train___cat.10681.jpg,cat,1.0,provided
train___cat.10682.jpg,cat,1.0,provided
train___cat.10683.jpg,cat,1.0,provided
train___cat.10684.jpg,cat,1.0,provided
train___cat.10685.jpg,cat,1.0,provided
train___cat.10686.jpg,cat,1.0,provided
train___cat.10687.jpg,cat,1.0,provided
train___cat.10688.jpg,cat,1.0,provided
train___cat.10689.jpg,cat,1.0,provided
train___cat.1069.jpg,cat,1.0,provided
train___cat.10690.jpg,cat,1.0,provided
train___cat.10691.jpg,cat,1.0,provided
train___cat.10692.jpg,cat,1.0,provided
train___cat.10693.jpg,cat,1.0,provided
train___cat.10694.jpg,cat,1.0,provided
train___cat.10695.jpg,cat,1.0,provided
train___cat.10696.jpg,cat,1.0,provided
train___cat.10697.jpg,cat,1.0,provided
train___cat.10698.jpg,cat,1.0,provided
train___cat.10699.jpg,cat,1.0,provided
train___cat.107.jpg,cat,1.0,provided
train___cat.1070.jpg,cat,1.0,provided
train___cat.10700.jpg,cat,1.0,provided
train___cat.10701.jpg,cat,1.0,provided
train___cat.10702.jpg,cat,1.0,provided
train___cat.10703.jpg,cat,1.0,provided
train___cat.10704.jpg,cat,1.0,provided
train___cat.10705.jpg,cat,1.0,provided
train___cat.10706.jpg,cat,1.0,provided
train___cat.10707.jpg,cat,1.0,provided
train___cat.10708.jpg,cat,1.0,provided
train___cat.10709.jpg,cat,1.0,provided
train___cat.1071.jpg,cat,1.0,provided
train___cat.10710.jpg,cat,1.0,provided
train___cat.10711.jpg,cat,1.0,provided
train___cat.10712.jpg,cat,1.0,provided
train___cat.10713.jpg,cat,1.0,provided
train___cat.10714.jpg,cat,1.0,provided
train___cat.10715.jpg,cat,1.0,provided
train___cat.10716.jpg,cat,1.0,provided
train___cat.10717.jpg,cat,1.0,provided
train___cat.10718.jpg,cat,1.0,provided
train___cat.10719.jpg,cat,1.0,provided
train___cat.1072.jpg,cat,1.0,provided
train___cat.10720.jpg,cat,1.0,provided
train___cat.10721.jpg,cat,1.0,provided
train___cat.10722.jpg,cat,1.0,provided
train___cat.10723.jpg,cat,1.0,provided
train___cat.10724.jpg,cat,1.0,provided
train___cat.10725.jpg,cat,1.0,provided
train___cat.10726.jpg,cat,1.0,provided
train___cat.10727.jpg,cat,1.0,provided
train___cat.10728.jpg,cat,1.0,provided
train___cat.10729.jpg,cat,1.0,provided
train___cat.1073.jpg,cat,1.0,provided
train___cat.10730.jpg,cat,1.0,provided
train___cat.10731.jpg,cat,1.0,provided
train___cat.10732.jpg,cat,1.0,provided
train___cat.10733.jpg,cat,1.0,provided
train___cat.10734.jpg,cat,1.0,provided
train___cat.10735.jpg,cat,1.0,provided
train___cat.10736.jpg,cat,1.0,provided
train___cat.10737.jpg,cat,1.0,provided
train___cat.10738.jpg,cat,1.0,provided
train___cat.10739.jpg,cat,1.0,provided
train___cat.1074.jpg,cat,1.0,provided
train___cat.10740.jpg,cat,1.0,provided
train___cat.10741.jpg,cat,1.0,provided
train___cat.10742.jpg,cat,1.0,provided
train___cat.10743.jpg,cat,1.0,provided
train___cat.10744.jpg,cat,1.0,provided
train___cat.10745.jpg,cat,1.0,provided
train___cat.10746.jpg,cat,1.0,provided
train___cat.10747.jpg,cat,1.0,provided
train___cat.10748.jpg,cat,1.0,provided
train___cat.10749.jpg,cat,1.0,provided
train___cat.1075.jpg,cat,1.0,provided
train___cat.10750.jpg,cat,1.0,provided
train___cat.10751.jpg,cat,1.0,provided
train___cat.10752.jpg,cat,1.0,provided
train___cat.10753.jpg,cat,1.0,provided
train___cat.10754.jpg,cat,1.0,provided
train___cat.10755.jpg,cat,1.0,provided
train___cat.10756.jpg,cat,1.0,provided
train___cat.10757.jpg,cat,1.0,provided
train___cat.10758.jpg,cat,1.0,provided
train___cat.10759.jpg,cat,1.0,provided
train___cat.1076.jpg,cat,1.0,provided
train___cat.10760.jpg,cat,1.0,provided
train___cat.10761.jpg,cat,1.0,provided
train___cat.10762.jpg,cat,1.0,provided
train___cat.10763.jpg,cat,1.0,provided
train___cat.10764.jpg,cat,1.0,provided
train___cat.10765.jpg,cat,1.0,provided
train___cat.10766.jpg,cat,1.0,provided
train___cat.10767.jpg,cat,1.0,provided
train___cat.10768.jpg,cat,1.0,provided
train___cat.10769.jpg,cat,1.0,provided
train___cat.1077.jpg,cat,1.0,provided
train___cat.10770.jpg,cat,1.0,provided
train___cat.10771.jpg,cat,1.0,provided
train___cat.10772.jpg,cat,1.0,provided
train___cat.10773.jpg,cat,1.0,provided
train___cat.10774.jpg,cat,1.0,provided
train___cat.10775.jpg,cat,1.0,provided
train___cat.10776.jpg,cat,1.0,provided
train___cat.10777.jpg,cat,1.0,provided
train___cat.10778.jpg,cat,1.0,provided
train___cat.10779.jpg,cat,1.0,provided
train___cat.1078.jpg,cat,1.0,provided
train___cat.10780.jpg,cat,1.0,provided
train___cat.10781.jpg,cat,1.0,provided
train___cat.10782.jpg,cat,1.0,provided
train___cat.10783.jpg,cat,1.0,provided
train___cat.10784.jpg,cat,1.0,provided
train___cat.10785.jpg,cat,1.0,provided
train___cat.10786.jpg,cat,1.0,provided
train___cat.10787.jpg,cat,1.0,provided
train___cat.10788.jpg,cat,1.0,provided
train___cat.10789.jpg,cat,1.0,provided
train___cat.1079.jpg,cat,1.0,provided
train___cat.10790.jpg,cat,1.0,provided
train___cat.10791.jpg,cat,1.0,provided
train___cat.10792.jpg,cat,1.0,provided
train___cat.10793.jpg,cat,1.0,provided
train___cat.10794.jpg,cat,1.0,provided
train___cat.10795.jpg,cat,1.0,provided
train___cat.10796.jpg,cat,1.0,provided
train___cat.10797.jpg,cat,1.0,provided
train___cat.10798.jpg,cat,1.0,provided
train___cat.10799.jpg,cat,1.0,provided
train___cat.108.jpg,cat,1.0,provided
train___cat.1080.jpg,cat,1.0,provided
train___cat.10800.jpg,cat,1.0,provided
train___cat.10801.jpg,cat,1.0,provided
train___cat.10802.jpg,cat,1.0,provided
train___cat.10803.jpg,cat,1.0,provided
train___cat.10804.jpg,cat,1.0,provided
train___cat.10805.jpg,cat,1.0,provided
train___cat.10806.jpg,cat,1.0,provided
train___cat.10807.jpg,cat,1.0,provided
train___cat.10808.jpg,cat,1.0,provided
train___cat.10809.jpg,cat,1.0,provided
train___cat.1081.jpg,cat,1.0,provided
train___cat.10810.jpg,cat,1.0,provided
train___cat.10811.jpg,cat,1.0,provided
train___cat.10812.jpg,cat,1.0,provided
train___cat.10813.jpg,cat,1.0,provided
train___cat.10814.jpg,cat,1.0,provided
train___cat.10815.jpg,cat,1.0,provided
train___cat.10816.jpg,cat,1.0,provided
train___cat.10817.jpg,cat,1.0,provided
train___cat.10818.jpg,cat,1.0,provided
train___cat.10819.jpg,cat,1.0,provided
train___cat.1082.jpg,cat,1.0,provided
train___cat.10820.jpg,cat,1.0,provided
train___cat.10821.jpg,cat,1.0,provided
train___cat.10822.jpg,cat,1.0,provided
train___cat.10823.jpg,cat,1.0,provided
train___cat.10824.jpg,cat,1.0,provided
train___cat.10825.jpg,cat,1.0,provided
train___cat.10826.jpg,cat,1.0,provided
train___cat.10827.jpg,cat,1.0,provided
train___cat.10828.jpg,cat,1.0,provided
train___cat.10829.jpg,cat,1.0,provided
train___cat.1083.jpg,cat,1.0,provided
train___cat.10830.jpg,cat,1.0,provided
train___cat.10831.jpg,cat,1.0,provided
train___cat.10832.jpg,cat,1.0,provided
train___cat.10833.jpg,cat,1.0,provided
train___cat.10834.jpg,cat,1.0,provided
train___cat.10835.jpg,cat,1.0,provided
train___cat.10836.jpg,cat,1.0,provided
train___cat.10837.jpg,cat,1.0,provided
train___cat.10838.jpg,cat,1.0,provided
train___cat.10839.jpg,cat,1.0,provided
train___cat.1084.jpg,cat,1.0,provided
train___cat.10840.jpg,cat,1.0,provided
train___cat.10841.jpg,cat,1.0,provided
train___cat.10842.jpg,cat,1.0,provided
train___cat.10843.jpg,cat,1.0,provided
train___cat.10844.jpg,cat,1.0,provided
train___cat.10845.jpg,cat,1.0,provided
train___cat.10846.jpg,cat,1.0,provided
train___cat.10847.jpg,cat,1.0,provided
train___cat.10848.jpg,cat,1.0,provided
train___cat.10849.jpg,cat,1.0,provided
train___cat.1085.jpg,cat,1.0,provided
train___cat.10850.jpg,cat,1.0,provided
train___cat.10851.jpg,cat,1.0,provided
train___cat.10852.jpg,cat,1.0,provided
train___cat.10853.jpg,cat,1.0,provided
train___cat.10854.jpg,cat,1.0,provided
train___cat.10855.jpg,cat,1.0,provided
train___cat.10856.jpg,cat,1.0,provided
train___cat.10857.jpg,cat,1.0,provided
train___cat.10858.jpg,cat,1.0,provided
train___cat.10859.jpg,cat,1.0,provided
train___cat.1086.jpg,cat,1.0,provided
train___cat.10860.jpg,cat,1.0,provided
train___cat.10861.jpg,cat,1.0,provided
train___cat.10862.jpg,cat,1.0,provided
train___cat.10863.jpg,cat,1.0,provided
train___cat.10864.jpg,cat,1.0,provided
train___cat.10865.jpg,cat,1.0,provided
train___cat.10866.jpg,cat,1.0,provided
train___cat.10867.jpg,cat,1.0,provided
train___cat.10868.jpg,cat,1.0,provided
train___cat.10869.jpg,cat,1.0,provided
train___cat.1087.jpg,cat,1.0,provided
train___cat.10870.jpg,cat,1.0,provided
train___cat.10871.jpg,cat,1.0,provided
train___cat.10872.jpg,cat,1.0,provided
train___cat.10873.jpg,cat,1.0,provided
train___cat.10874.jpg,cat,1.0,provided
train___cat.10875.jpg,cat,1.0,provided
train___cat.10876.jpg,cat,1.0,provided
train___cat.10877.jpg,cat,1.0,provided
train___cat.10878.jpg,cat,1.0,provided
train___cat.10879.jpg,cat,1.0,provided
train___cat.1088.jpg,cat,1.0,provided
train___cat.10880.jpg,cat,1.0,provided
train___cat.10881.jpg,cat,1.0,provided
train___cat.10882.jpg,cat,1.0,provided
train___cat.10883.jpg,cat,1.0,provided
train___cat.10884.jpg,cat,1.0,provided
train___cat.10885.jpg,cat,1.0,provided
train___cat.10886.jpg,cat,1.0,provided
train___cat.10887.jpg,cat,1.0,provided
train___cat.10888.jpg,cat,1.0,provided
train___cat.10889.jpg,cat,1.0,provided
train___cat.1089.jpg,cat,1.0,provided
train___cat.10890.jpg,cat,1.0,provided
train___cat.10891.jpg,cat,1.0,provided
train___cat.10892.jpg,cat,1.0,provided
train___cat.10893.jpg,cat,1.0,provided
train___cat.10894.jpg,cat,1.0,provided
train___cat.10895.jpg,cat,1.0,provided
train___cat.10896.jpg,cat,1.0,provided
train___cat.10897.jpg,cat,1.0,provided
train___cat.10898.jpg,cat,1.0,provided
train___cat.10899.jpg,cat,1.0,provided
train___cat.109.jpg,cat,1.0,provided
train___cat.1090.jpg,cat,1.0,provided
train___cat.10900.jpg,cat,1.0,provided
train___cat.10901.jpg,cat,1.0,provided
train___cat.10902.jpg,cat,1.0,provided
train___cat.10903.jpg,cat,1.0,provided
train___cat.10904.jpg,cat,1.0,provided
train___cat.10905.jpg,cat,1.0,provided
train___cat.10906.jpg,cat,1.0,provided
train___cat.10907.jpg,cat,1.0,provided
train___cat.10908.jpg,cat,1.0,provided
train___cat.10909.jpg,cat,1.0,provided
train___cat.1091.jpg,cat,1.0,provided
train___cat.10910.jpg,cat,1.0,provided
train___cat.10911.jpg,cat,1.0,provided
train___cat.10912.jpg,cat,1.0,provided
train___cat.10913.jpg,cat,1.0,provided
train___cat.10914.jpg,cat,1.0,provided
train___cat.10915.jpg,cat,1.0,provided
train___cat.10916.jpg,cat,1.0,provided
train___cat.10917.jpg,cat,1.0,provided
train___cat.10918.jpg,cat,1.0,provided
train___cat.10919.jpg,cat,1.0,provided
train___cat.1092.jpg,cat,1.0,provided
train___cat.10920.jpg,cat,1.0,provided
train___cat.10921.jpg,cat,1.0,provided
train___cat.10922.jpg,cat,1.0,provided
train___cat.10923.jpg,cat,1.0,provided
train___cat.10924.jpg,cat,1.0,provided
train___cat.10925.jpg,cat,1.0,provided
train___cat.10926.jpg,cat,1.0,provided
train___cat.10927.jpg,cat,1.0,provided
train___cat.10928.jpg,cat,1.0,provided
train___cat.10929.jpg,cat,1.0,provided
train___cat.1093.jpg,cat,1.0,provided
train___cat.10930.jpg,cat,1.0,provided
train___cat.10931.jpg,cat,1.0,provided
train___cat.10932.jpg,cat,1.0,provided
train___cat.10933.jpg,cat,1.0,provided
train___cat.10934.jpg,cat,1.0,provided
train___cat.10935.jpg,cat,1.0,provided
train___cat.10936.jpg,cat,1.0,provided
train___cat.10937.jpg,cat,1.0,provided
train___cat.10938.jpg,cat,1.0,provided
train___cat.10939.jpg,cat,1.0,provided
train___cat.1094.jpg,cat,1.0,provided
train___cat.10940.jpg,cat,1.0,provided
train___cat.10941.jpg,cat,1.0,provided
train___cat.10942.jpg,cat,1.0,provided
train___cat.10943.jpg,cat,1.0,provided
train___cat.10944.jpg,cat,1.0,provided
train___cat.10945.jpg,cat,1.0,provided
train___cat.10946.jpg,cat,1.0,provided
train___cat.10947.jpg,cat,1.0,provided
train___cat.10948.jpg,cat,1.0,provided
train___cat.10949.jpg,cat,1.0,provided
train___cat.1095.jpg,cat,1.0,provided
train___cat.10950.jpg,cat,1.0,provided
train___cat.10951.jpg,cat,1.0,provided
train___cat.10952.jpg,cat,1.0,provided
train___cat.10953.jpg,cat,1.0,provided
train___cat.10954.jpg,cat,1.0,provided
train___cat.10955.jpg,cat,1.0,provided
train___cat.10956.jpg,cat,1.0,provided
train___cat.10957.jpg,cat,1.0,provided
train___cat.10958.jpg,cat,1.0,provided
train___cat.10959.jpg,cat,1.0,provided
train___cat.1096.jpg,cat,1.0,provided
train___cat.10960.jpg,cat,1.0,provided
train___cat.10961.jpg,cat,1.0,provided
train___cat.10962.jpg,cat,1.0,provided
train___cat.10963.jpg,cat,1.0,provided
train___cat.10964.jpg,cat,1.0,provided
train___cat.10965.jpg,cat,1.0,provided
train___cat.10966.jpg,cat,1.0,provided
train___cat.10967.jpg,cat,1.0,provided
train___cat.10968.jpg,cat,1.0,provided
train___cat.10969.jpg,cat,1.0,provided
train___cat.1097.jpg,cat,1.0,provided
train___cat.10970.jpg,cat,1.0,provided
train___cat.10971.jpg,cat,1.0,provided
train___cat.10972.jpg,cat,1.0,provided
train___cat.10973.jpg,cat,1.0,provided
train___cat.10974.jpg,cat,1.0,provided
train___cat.10975.jpg,cat,1.0,provided
train___cat.10976.jpg,cat,1.0,provided
train___cat.10977.jpg,cat,1.0,provided
train___cat.10978.jpg,cat,1.0,provided
train___cat.10979.jpg,cat,1.0,provided
train___cat.1098.jpg,cat,1.0,provided
train___cat.10980.jpg,cat,1.0,provided
train___cat.10981.jpg,cat,1.0,provided
train___cat.10982.jpg,cat,1.0,provided
train___cat.10983.jpg,cat,1.0,provided
train___cat.10984.jpg,cat,1.0,provided
train___cat.10985.jpg,cat,1.0,provided
train___cat.10986.jpg,cat,1.0,provided
train___cat.10987.jpg,cat,1.0,provided
train___cat.10988.jpg,cat,1.0,provided
train___cat.10989.jpg,cat,1.0,provided
train___cat.1099.jpg,cat,1.0,provided
train___cat.10990.jpg,cat,1.0,provided
train___cat.10991.jpg,cat,1.0,provided
train___cat.10992.jpg,cat,1.0,provided
train___cat.10993.jpg,cat,1.0,provided
train___cat.10994.jpg,cat,1.0,provided
train___cat.10995.jpg,cat,1.0,provided
train___cat.10996.jpg,cat,1.0,provided
train___cat.10997.jpg,cat,1.0,provided
train___cat.10998.jpg,cat,1.0,provided
train___cat.10999.jpg,cat,1.0,provided
train___cat.11.jpg,cat,1.0,provided
train___cat.110.jpg,cat,1.0,provided
train___cat.1100.jpg,cat,1.0,provided
train___cat.11000.jpg,cat,1.0,provided
train___cat.11001.jpg,cat,1.0,provided
train___cat.11002.jpg,cat,1.0,provided
train___cat.11003.jpg,cat,1.0,provided
train___cat.11004.jpg,cat,1.0,provided
train___cat.11005.jpg,cat,1.0,provided
train___cat.11006.jpg,cat,1.0,provided
train___cat.11007.jpg,cat,1.0,provided
train___cat.11008.jpg,cat,1.0,provided
train___cat.11009.jpg,cat,1.0,provided
train___cat.1101.jpg,cat,1.0,provided
train___cat.11010.jpg,cat,1.0,provided
train___cat.11011.jpg,cat,1.0,provided
train___cat.11012.jpg,cat,1.0,provided
train___cat.11013.jpg,cat,1.0,provided
train___cat.11014.jpg,cat,1.0,provided
train___cat.11015.jpg,cat,1.0,provided
train___cat.11016.jpg,cat,1.0,provided
train___cat.11017.jpg,cat,1.0,provided
train___cat.11018.jpg,cat,1.0,provided
train___cat.11019.jpg,cat,1.0,provided
train___cat.1102.jpg,cat,1.0,provided
train___cat.11020.jpg,cat,1.0,provided
train___cat.11021.jpg,cat,1.0,provided
train___cat.11022.jpg,cat,1.0,provided
train___cat.11023.jpg,cat,1.0,provided
train___cat.11024.jpg,cat,1.0,provided
train___cat.11025.jpg,cat,1.0,provided
train___cat.11026.jpg,cat,1.0,provided
train___cat.11027.jpg,cat,1.0,provided
train___cat.11028.jpg,cat,1.0,provided
train___cat.11029.jpg,cat,1.0,provided
train___cat.1103.jpg,cat,1.0,provided
train___cat.11030.jpg,cat,1.0,provided
train___cat.11031.jpg,cat,1.0,provided
train___cat.11032.jpg,cat,1.0,provided
